id,Sector,Precio,Habitaciones,Baños,Estrato,Área construida,Área privada,Valor administración,Parqueaderos,Precio m²
6866,3,1200000000,5,5,5,700,700,0,4.0,1714285
6867,3,625000000,5,5,5,201,201,0,3.0,3109452
6868,3,598000000,3,3,3,160,160,418500,2.0,3737500
6869,3,495000000,4,3,3,95,95,350000,1.0,5210526
6870,3,1200000000,5,5,5,830,830,750000,4.0,1445783
6871,3,380000000,3,3,3,100,100,383000,2.0,3800000
6872,3,590000000,3,3,3,209,209,450000,2.0,2822966
6873,3,980000000,3,5,5,159,143,950000,2.0,6853146
6874,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
6875,3,245000000,1,2,2,68,68,0,0.0,3602941
6876,3,649000000,3,3,3,118,118,410000,2.0,5500000
6877,2,970000000,4,5,5,220,220,796000,2.0,4409090
6878,3,200000000,2,2,2,60,60,203000,0.0,3333333
6879,3,360000000,3,3,3,75,77,0,1.0,4675324
6880,2,667000000,3,4,4,143,144,570000,2.0,4631944
6881,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
6882,1,164000000,2,2,2,56,56,0,0.0,2928571
6883,3,900000000,3,4,4,191,191,0,1.0,4712041
6884,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
6885,3,1300000000,4,5,5,180,300,800000,4.0,4333333
6886,3,185000000,2,2,2,59,59,170000,1.0,3135593
6887,2,860000000,3,4,4,246,246,100000000,4.0,3495934
6888,3,280000000,3,2,2,70,70,228000,1.0,4000000
6889,2,600000000,3,2,2,140,140,1117000,2.0,4285714
6890,3,335000000,3,2,2,88,88,270000,1.0,3806818
6891,1,570000000,3,2,2,103,103,488000,2.0,5533980
6892,1,470000000,3,3,3,110,110,390000,1.0,4272727
6893,2,1600000000,3,4,4,240,240,850000,2.0,6666666
6894,0,290000000,3,2,2,69,68,350000,1.0,4264705
6895,2,300000000,3,2,2,220,159,0,1.0,1886792
6896,1,840000000,3,5,5,120,120,958000,2.0,7000000
6897,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
6898,3,388000000,3,3,3,94,94,380000,1.0,4127659
6899,1,259000000,1,1,1,37,33,191000,0.0,7848484
6900,1,270000000,4,3,3,85,85,10000,1.0,3176470
6901,3,1950000000,3,4,4,310,310,900000,3.0,6290322
6902,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
6903,3,5900000000,5,5,5,840,840,0,4.0,7023809
6904,2,680000000,3,4,4,194,194,800000,2.0,3505154
6905,3,1200000000,5,5,5,750,750,0,3.0,1600000
6906,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
6907,3,2490000000,4,5,5,374,374,0,4.0,6657754
6908,1,500000000,5,3,3,127,127,0,1.0,3937007
6909,3,695000000,5,3,3,268,268,0,2.0,2593283
6910,2,1900000000,5,5,5,600,600,0,4.0,3166666
6911,3,2800000000,4,3,3,3610,3610,0,0.0,775623
6912,3,700000000,3,4,4,248,248,700000,3.0,2822580
6913,3,1650000000,4,5,5,325,937,0,3.0,1760939
6914,3,300000000,3,3,3,209,209,0,1.0,1435406
6915,3,1200000000,5,4,4,200,500,0,2.0,2400000
6916,3,1200000000,5,5,5,700,700,0,4.0,1714285
6917,3,625000000,5,5,5,201,201,0,3.0,3109452
6918,3,598000000,3,3,3,160,160,418500,2.0,3737500
6919,3,495000000,4,3,3,95,95,350000,1.0,5210526
6920,3,1200000000,5,5,5,830,830,750000,4.0,1445783
6921,3,380000000,3,3,3,100,100,383000,2.0,3800000
6922,3,590000000,3,3,3,209,209,450000,2.0,2822966
6923,3,980000000,3,5,5,159,143,950000,2.0,6853146
6924,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
6925,3,245000000,1,2,2,68,68,0,0.0,3602941
6926,3,649000000,3,3,3,118,118,410000,2.0,5500000
6927,2,970000000,4,5,5,220,220,796000,2.0,4409090
6928,3,200000000,2,2,2,60,60,203000,0.0,3333333
6929,3,360000000,3,3,3,75,77,0,1.0,4675324
6930,2,667000000,3,4,4,143,144,570000,2.0,4631944
6931,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
6932,1,164000000,2,2,2,56,56,0,0.0,2928571
6933,3,900000000,3,4,4,191,191,0,1.0,4712041
6934,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
6935,3,1300000000,4,5,5,180,300,800000,4.0,4333333
6936,3,185000000,2,2,2,59,59,170000,1.0,3135593
6937,2,860000000,3,4,4,246,246,100000000,4.0,3495934
6938,3,280000000,3,2,2,70,70,228000,1.0,4000000
6939,2,600000000,3,2,2,140,140,1117000,2.0,4285714
6940,3,335000000,3,2,2,88,88,270000,1.0,3806818
6941,1,570000000,3,2,2,103,103,488000,2.0,5533980
6942,1,470000000,3,3,3,110,110,390000,1.0,4272727
6943,2,1600000000,3,4,4,240,240,850000,2.0,6666666
6944,0,290000000,3,2,2,69,68,350000,1.0,4264705
6945,2,300000000,3,2,2,220,159,0,1.0,1886792
6946,1,840000000,3,5,5,120,120,958000,2.0,7000000
6947,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
6948,3,388000000,3,3,3,94,94,380000,1.0,4127659
6949,1,259000000,1,1,1,37,33,191000,0.0,7848484
6950,1,270000000,4,3,3,85,85,10000,1.0,3176470
6951,3,1950000000,3,4,4,310,310,900000,3.0,6290322
6952,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
6953,3,5900000000,5,5,5,840,840,0,4.0,7023809
6954,2,680000000,3,4,4,194,194,800000,2.0,3505154
6955,3,1200000000,5,5,5,750,750,0,3.0,1600000
6956,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
6957,3,2490000000,4,5,5,374,374,0,4.0,6657754
6958,1,500000000,5,3,3,127,127,0,1.0,3937007
6959,3,695000000,5,3,3,268,268,0,2.0,2593283
6960,2,1900000000,5,5,5,600,600,0,4.0,3166666
6961,3,2800000000,4,3,3,3610,3610,0,0.0,775623
6962,3,700000000,3,4,4,248,248,700000,3.0,2822580
6963,3,1650000000,4,5,5,325,937,0,3.0,1760939
6964,3,300000000,3,3,3,209,209,0,1.0,1435406
6965,3,1200000000,5,4,4,200,500,0,2.0,2400000
6966,3,1200000000,5,5,5,700,700,0,4.0,1714285
6967,3,625000000,5,5,5,201,201,0,3.0,3109452
6968,3,598000000,3,3,3,160,160,418500,2.0,3737500
6969,3,495000000,4,3,3,95,95,350000,1.0,5210526
6970,3,1200000000,5,5,5,830,830,750000,4.0,1445783
6971,3,380000000,3,3,3,100,100,383000,2.0,3800000
6972,3,590000000,3,3,3,209,209,450000,2.0,2822966
6973,3,980000000,3,5,5,159,143,950000,2.0,6853146
6974,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
6975,3,245000000,1,2,2,68,68,0,0.0,3602941
6976,3,649000000,3,3,3,118,118,410000,2.0,5500000
6977,2,970000000,4,5,5,220,220,796000,2.0,4409090
6978,3,200000000,2,2,2,60,60,203000,0.0,3333333
6979,3,360000000,3,3,3,75,77,0,1.0,4675324
6980,2,667000000,3,4,4,143,144,570000,2.0,4631944
6981,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
6982,1,164000000,2,2,2,56,56,0,0.0,2928571
6983,3,900000000,3,4,4,191,191,0,1.0,4712041
6984,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
6985,3,1300000000,4,5,5,180,300,800000,4.0,4333333
6986,3,185000000,2,2,2,59,59,170000,1.0,3135593
6987,2,860000000,3,4,4,246,246,100000000,4.0,3495934
6988,3,280000000,3,2,2,70,70,228000,1.0,4000000
6989,2,600000000,3,2,2,140,140,1117000,2.0,4285714
6990,3,335000000,3,2,2,88,88,270000,1.0,3806818
6991,1,570000000,3,2,2,103,103,488000,2.0,5533980
6992,1,470000000,3,3,3,110,110,390000,1.0,4272727
6993,2,1600000000,3,4,4,240,240,850000,2.0,6666666
6994,0,290000000,3,2,2,69,68,350000,1.0,4264705
6995,2,300000000,3,2,2,220,159,0,1.0,1886792
6996,1,840000000,3,5,5,120,120,958000,2.0,7000000
6997,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
6998,3,388000000,3,3,3,94,94,380000,1.0,4127659
6999,1,259000000,1,1,1,37,33,191000,0.0,7848484
7000,1,270000000,4,3,3,85,85,10000,1.0,3176470
7001,3,1950000000,3,4,4,310,310,900000,3.0,6290322
7002,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
7003,3,5900000000,5,5,5,840,840,0,4.0,7023809
7004,2,680000000,3,4,4,194,194,800000,2.0,3505154
7005,3,1200000000,5,5,5,750,750,0,3.0,1600000
7006,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
7007,3,2490000000,4,5,5,374,374,0,4.0,6657754
7008,1,500000000,5,3,3,127,127,0,1.0,3937007
7009,3,695000000,5,3,3,268,268,0,2.0,2593283
7010,2,1900000000,5,5,5,600,600,0,4.0,3166666
7011,3,2800000000,4,3,3,3610,3610,0,0.0,775623
7012,3,700000000,3,4,4,248,248,700000,3.0,2822580
7013,3,1650000000,4,5,5,325,937,0,3.0,1760939
7014,3,300000000,3,3,3,209,209,0,1.0,1435406
7015,3,1200000000,5,4,4,200,500,0,2.0,2400000
7016,3,1200000000,5,5,5,700,700,0,4.0,1714285
7017,3,625000000,5,5,5,201,201,0,3.0,3109452
7018,3,598000000,3,3,3,160,160,418500,2.0,3737500
7019,3,495000000,4,3,3,95,95,350000,1.0,5210526
7020,3,1200000000,5,5,5,830,830,750000,4.0,1445783
7021,3,380000000,3,3,3,100,100,383000,2.0,3800000
7022,3,590000000,3,3,3,209,209,450000,2.0,2822966
7023,3,980000000,3,5,5,159,143,950000,2.0,6853146
7024,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
7025,3,245000000,1,2,2,68,68,0,0.0,3602941
7026,3,649000000,3,3,3,118,118,410000,2.0,5500000
7027,2,970000000,4,5,5,220,220,796000,2.0,4409090
7028,3,200000000,2,2,2,60,60,203000,0.0,3333333
7029,3,360000000,3,3,3,75,77,0,1.0,4675324
7030,2,667000000,3,4,4,143,144,570000,2.0,4631944
7031,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
7032,1,164000000,2,2,2,56,56,0,0.0,2928571
7033,3,900000000,3,4,4,191,191,0,1.0,4712041
7034,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
7035,3,1300000000,4,5,5,180,300,800000,4.0,4333333
7036,3,185000000,2,2,2,59,59,170000,1.0,3135593
7037,2,860000000,3,4,4,246,246,100000000,4.0,3495934
7038,3,280000000,3,2,2,70,70,228000,1.0,4000000
7039,2,600000000,3,2,2,140,140,1117000,2.0,4285714
7040,3,335000000,3,2,2,88,88,270000,1.0,3806818
7041,1,570000000,3,2,2,103,103,488000,2.0,5533980
7042,1,470000000,3,3,3,110,110,390000,1.0,4272727
7043,2,1600000000,3,4,4,240,240,850000,2.0,6666666
7044,0,290000000,3,2,2,69,68,350000,1.0,4264705
7045,2,300000000,3,2,2,220,159,0,1.0,1886792
7046,1,840000000,3,5,5,120,120,958000,2.0,7000000
7047,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
7048,3,388000000,3,3,3,94,94,380000,1.0,4127659
7049,1,259000000,1,1,1,37,33,191000,0.0,7848484
7050,1,270000000,4,3,3,85,85,10000,1.0,3176470
7051,3,1950000000,3,4,4,310,310,900000,3.0,6290322
7052,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
7053,3,5900000000,5,5,5,840,840,0,4.0,7023809
7054,2,680000000,3,4,4,194,194,800000,2.0,3505154
7055,3,1200000000,5,5,5,750,750,0,3.0,1600000
7056,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
7057,3,2490000000,4,5,5,374,374,0,4.0,6657754
7058,1,500000000,5,3,3,127,127,0,1.0,3937007
7059,3,695000000,5,3,3,268,268,0,2.0,2593283
7060,2,1900000000,5,5,5,600,600,0,4.0,3166666
7061,3,2800000000,4,3,3,3610,3610,0,0.0,775623
7062,3,700000000,3,4,4,248,248,700000,3.0,2822580
7063,3,1650000000,4,5,5,325,937,0,3.0,1760939
7064,3,300000000,3,3,3,209,209,0,1.0,1435406
7065,3,1200000000,5,4,4,200,500,0,2.0,2400000
7066,3,1200000000,5,5,5,700,700,0,4.0,1714285
7067,3,625000000,5,5,5,201,201,0,3.0,3109452
7068,3,598000000,3,3,3,160,160,418500,2.0,3737500
7069,3,495000000,4,3,3,95,95,350000,1.0,5210526
7070,3,1200000000,5,5,5,830,830,750000,4.0,1445783
7071,3,380000000,3,3,3,100,100,383000,2.0,3800000
7072,3,590000000,3,3,3,209,209,450000,2.0,2822966
7073,3,980000000,3,5,5,159,143,950000,2.0,6853146
7074,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
7075,3,245000000,1,2,2,68,68,0,0.0,3602941
7076,3,649000000,3,3,3,118,118,410000,2.0,5500000
7077,2,970000000,4,5,5,220,220,796000,2.0,4409090
7078,3,200000000,2,2,2,60,60,203000,0.0,3333333
7079,3,360000000,3,3,3,75,77,0,1.0,4675324
7080,2,667000000,3,4,4,143,144,570000,2.0,4631944
7081,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
7082,1,164000000,2,2,2,56,56,0,0.0,2928571
7083,3,900000000,3,4,4,191,191,0,1.0,4712041
7084,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
7085,3,1300000000,4,5,5,180,300,800000,4.0,4333333
7086,3,185000000,2,2,2,59,59,170000,1.0,3135593
7087,2,860000000,3,4,4,246,246,100000000,4.0,3495934
7088,3,280000000,3,2,2,70,70,228000,1.0,4000000
7089,2,600000000,3,2,2,140,140,1117000,2.0,4285714
7090,3,335000000,3,2,2,88,88,270000,1.0,3806818
7091,1,570000000,3,2,2,103,103,488000,2.0,5533980
7092,1,470000000,3,3,3,110,110,390000,1.0,4272727
7093,2,1600000000,3,4,4,240,240,850000,2.0,6666666
7094,0,290000000,3,2,2,69,68,350000,1.0,4264705
7095,2,300000000,3,2,2,220,159,0,1.0,1886792
7096,1,840000000,3,5,5,120,120,958000,2.0,7000000
7097,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
7098,3,388000000,3,3,3,94,94,380000,1.0,4127659
7099,1,259000000,1,1,1,37,33,191000,0.0,7848484
7100,1,270000000,4,3,3,85,85,10000,1.0,3176470
7101,3,1950000000,3,4,4,310,310,900000,3.0,6290322
7102,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
7103,3,5900000000,5,5,5,840,840,0,4.0,7023809
7104,2,680000000,3,4,4,194,194,800000,2.0,3505154
7105,3,1200000000,5,5,5,750,750,0,3.0,1600000
7106,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
7107,3,2490000000,4,5,5,374,374,0,4.0,6657754
7108,1,500000000,5,3,3,127,127,0,1.0,3937007
7109,3,695000000,5,3,3,268,268,0,2.0,2593283
7110,2,1900000000,5,5,5,600,600,0,4.0,3166666
7111,3,2800000000,4,3,3,3610,3610,0,0.0,775623
7112,3,700000000,3,4,4,248,248,700000,3.0,2822580
7113,3,1650000000,4,5,5,325,937,0,3.0,1760939
7114,3,300000000,3,3,3,209,209,0,1.0,1435406
7115,3,1200000000,5,4,4,200,500,0,2.0,2400000
7116,3,1200000000,5,5,5,700,700,0,4.0,1714285
7117,3,625000000,5,5,5,201,201,0,3.0,3109452
7118,3,598000000,3,3,3,160,160,418500,2.0,3737500
7119,3,495000000,4,3,3,95,95,350000,1.0,5210526
7120,3,1200000000,5,5,5,830,830,750000,4.0,1445783
7121,3,380000000,3,3,3,100,100,383000,2.0,3800000
7122,3,590000000,3,3,3,209,209,450000,2.0,2822966
7123,3,980000000,3,5,5,159,143,950000,2.0,6853146
7124,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
7125,3,245000000,1,2,2,68,68,0,0.0,3602941
7126,3,649000000,3,3,3,118,118,410000,2.0,5500000
7127,2,970000000,4,5,5,220,220,796000,2.0,4409090
7128,3,200000000,2,2,2,60,60,203000,0.0,3333333
7129,3,360000000,3,3,3,75,77,0,1.0,4675324
7130,2,667000000,3,4,4,143,144,570000,2.0,4631944
7131,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
7132,1,164000000,2,2,2,56,56,0,0.0,2928571
7133,3,900000000,3,4,4,191,191,0,1.0,4712041
7134,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
7135,3,1300000000,4,5,5,180,300,800000,4.0,4333333
7136,3,185000000,2,2,2,59,59,170000,1.0,3135593
7137,2,860000000,3,4,4,246,246,100000000,4.0,3495934
7138,3,280000000,3,2,2,70,70,228000,1.0,4000000
7139,2,600000000,3,2,2,140,140,1117000,2.0,4285714
7140,3,335000000,3,2,2,88,88,270000,1.0,3806818
7141,1,570000000,3,2,2,103,103,488000,2.0,5533980
7142,1,470000000,3,3,3,110,110,390000,1.0,4272727
7143,2,1600000000,3,4,4,240,240,850000,2.0,6666666
7144,0,290000000,3,2,2,69,68,350000,1.0,4264705
7145,2,300000000,3,2,2,220,159,0,1.0,1886792
7146,1,840000000,3,5,5,120,120,958000,2.0,7000000
7147,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
7148,3,388000000,3,3,3,94,94,380000,1.0,4127659
7149,1,259000000,1,1,1,37,33,191000,0.0,7848484
7150,1,270000000,4,3,3,85,85,10000,1.0,3176470
7151,3,1950000000,3,4,4,310,310,900000,3.0,6290322
7152,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
7153,3,5900000000,5,5,5,840,840,0,4.0,7023809
7154,2,680000000,3,4,4,194,194,800000,2.0,3505154
7155,3,1200000000,5,5,5,750,750,0,3.0,1600000
7156,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
7157,3,2490000000,4,5,5,374,374,0,4.0,6657754
7158,1,500000000,5,3,3,127,127,0,1.0,3937007
7159,3,695000000,5,3,3,268,268,0,2.0,2593283
7160,2,1900000000,5,5,5,600,600,0,4.0,3166666
7161,3,2800000000,4,3,3,3610,3610,0,0.0,775623
7162,3,700000000,3,4,4,248,248,700000,3.0,2822580
7163,3,1650000000,4,5,5,325,937,0,3.0,1760939
7164,3,300000000,3,3,3,209,209,0,1.0,1435406
7165,3,1200000000,5,4,4,200,500,0,2.0,2400000
7166,3,1200000000,5,5,5,700,700,0,4.0,1714285
7167,3,625000000,5,5,5,201,201,0,3.0,3109452
7168,3,598000000,3,3,3,160,160,418500,2.0,3737500
7169,3,495000000,4,3,3,95,95,350000,1.0,5210526
7170,3,1200000000,5,5,5,830,830,750000,4.0,1445783
7171,3,380000000,3,3,3,100,100,383000,2.0,3800000
7172,3,590000000,3,3,3,209,209,450000,2.0,2822966
7173,3,980000000,3,5,5,159,143,950000,2.0,6853146
7174,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
7175,3,245000000,1,2,2,68,68,0,0.0,3602941
7176,3,649000000,3,3,3,118,118,410000,2.0,5500000
7177,2,970000000,4,5,5,220,220,796000,2.0,4409090
7178,3,200000000,2,2,2,60,60,203000,0.0,3333333
7179,3,360000000,3,3,3,75,77,0,1.0,4675324
7180,2,667000000,3,4,4,143,144,570000,2.0,4631944
7181,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
7182,1,164000000,2,2,2,56,56,0,0.0,2928571
7183,3,900000000,3,4,4,191,191,0,1.0,4712041
7184,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
7185,3,1300000000,4,5,5,180,300,800000,4.0,4333333
7186,3,185000000,2,2,2,59,59,170000,1.0,3135593
7187,2,860000000,3,4,4,246,246,100000000,4.0,3495934
7188,3,280000000,3,2,2,70,70,228000,1.0,4000000
7189,2,600000000,3,2,2,140,140,1117000,2.0,4285714
7190,3,335000000,3,2,2,88,88,270000,1.0,3806818
7191,1,570000000,3,2,2,103,103,488000,2.0,5533980
7192,1,470000000,3,3,3,110,110,390000,1.0,4272727
7193,2,1600000000,3,4,4,240,240,850000,2.0,6666666
7194,0,290000000,3,2,2,69,68,350000,1.0,4264705
7195,2,300000000,3,2,2,220,159,0,1.0,1886792
7196,1,840000000,3,5,5,120,120,958000,2.0,7000000
7197,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
7198,3,388000000,3,3,3,94,94,380000,1.0,4127659
7199,1,259000000,1,1,1,37,33,191000,0.0,7848484
7200,1,270000000,4,3,3,85,85,10000,1.0,3176470
7201,3,1950000000,3,4,4,310,310,900000,3.0,6290322
7202,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
7203,3,5900000000,5,5,5,840,840,0,4.0,7023809
7204,2,680000000,3,4,4,194,194,800000,2.0,3505154
7205,3,1200000000,5,5,5,750,750,0,3.0,1600000
7206,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
7207,3,2490000000,4,5,5,374,374,0,4.0,6657754
7208,1,500000000,5,3,3,127,127,0,1.0,3937007
7209,3,695000000,5,3,3,268,268,0,2.0,2593283
7210,2,1900000000,5,5,5,600,600,0,4.0,3166666
7211,3,2800000000,4,3,3,3610,3610,0,0.0,775623
7212,3,700000000,3,4,4,248,248,700000,3.0,2822580
7213,3,1650000000,4,5,5,325,937,0,3.0,1760939
7214,3,300000000,3,3,3,209,209,0,1.0,1435406
7215,3,1200000000,5,4,4,200,500,0,2.0,2400000
7216,3,1200000000,5,5,5,700,700,0,4.0,1714285
7217,3,625000000,5,5,5,201,201,0,3.0,3109452
7218,3,598000000,3,3,3,160,160,418500,2.0,3737500
7219,3,495000000,4,3,3,95,95,350000,1.0,5210526
7220,3,1200000000,5,5,5,830,830,750000,4.0,1445783
7221,3,380000000,3,3,3,100,100,383000,2.0,3800000
7222,3,590000000,3,3,3,209,209,450000,2.0,2822966
7223,3,980000000,3,5,5,159,143,950000,2.0,6853146
7224,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
7225,3,245000000,1,2,2,68,68,0,0.0,3602941
7226,3,649000000,3,3,3,118,118,410000,2.0,5500000
7227,2,970000000,4,5,5,220,220,796000,2.0,4409090
7228,3,200000000,2,2,2,60,60,203000,0.0,3333333
7229,3,360000000,3,3,3,75,77,0,1.0,4675324
7230,2,667000000,3,4,4,143,144,570000,2.0,4631944
7231,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
7232,1,164000000,2,2,2,56,56,0,0.0,2928571
7233,3,900000000,3,4,4,191,191,0,1.0,4712041
7234,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
7235,3,1300000000,4,5,5,180,300,800000,4.0,4333333
7236,3,185000000,2,2,2,59,59,170000,1.0,3135593
7237,2,860000000,3,4,4,246,246,100000000,4.0,3495934
7238,3,280000000,3,2,2,70,70,228000,1.0,4000000
7239,2,600000000,3,2,2,140,140,1117000,2.0,4285714
7240,3,335000000,3,2,2,88,88,270000,1.0,3806818
7241,1,570000000,3,2,2,103,103,488000,2.0,5533980
7242,1,470000000,3,3,3,110,110,390000,1.0,4272727
7243,2,1600000000,3,4,4,240,240,850000,2.0,6666666
7244,0,290000000,3,2,2,69,68,350000,1.0,4264705
7245,2,300000000,3,2,2,220,159,0,1.0,1886792
7246,1,840000000,3,5,5,120,120,958000,2.0,7000000
7247,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
7248,3,388000000,3,3,3,94,94,380000,1.0,4127659
7249,1,259000000,1,1,1,37,33,191000,0.0,7848484
7250,1,270000000,4,3,3,85,85,10000,1.0,3176470
7251,3,1950000000,3,4,4,310,310,900000,3.0,6290322
7252,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
7253,3,5900000000,5,5,5,840,840,0,4.0,7023809
7254,2,680000000,3,4,4,194,194,800000,2.0,3505154
7255,3,1200000000,5,5,5,750,750,0,3.0,1600000
7256,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
7257,3,2490000000,4,5,5,374,374,0,4.0,6657754
7258,1,500000000,5,3,3,127,127,0,1.0,3937007
7259,3,695000000,5,3,3,268,268,0,2.0,2593283
7260,2,1900000000,5,5,5,600,600,0,4.0,3166666
7261,3,2800000000,4,3,3,3610,3610,0,0.0,775623
7262,3,700000000,3,4,4,248,248,700000,3.0,2822580
7263,3,1650000000,4,5,5,325,937,0,3.0,1760939
7264,3,300000000,3,3,3,209,209,0,1.0,1435406
7265,3,1200000000,5,4,4,200,500,0,2.0,2400000
7266,3,1200000000,5,5,5,700,700,0,4.0,1714285
7267,3,625000000,5,5,5,201,201,0,3.0,3109452
7268,3,598000000,3,3,3,160,160,418500,2.0,3737500
7269,3,495000000,4,3,3,95,95,350000,1.0,5210526
7270,3,1200000000,5,5,5,830,830,750000,4.0,1445783
7271,3,380000000,3,3,3,100,100,383000,2.0,3800000
7272,3,590000000,3,3,3,209,209,450000,2.0,2822966
7273,3,980000000,3,5,5,159,143,950000,2.0,6853146
7274,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
7275,3,245000000,1,2,2,68,68,0,0.0,3602941
7276,3,649000000,3,3,3,118,118,410000,2.0,5500000
7277,2,970000000,4,5,5,220,220,796000,2.0,4409090
7278,3,200000000,2,2,2,60,60,203000,0.0,3333333
7279,3,360000000,3,3,3,75,77,0,1.0,4675324
7280,2,667000000,3,4,4,143,144,570000,2.0,4631944
7281,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
7282,1,164000000,2,2,2,56,56,0,0.0,2928571
7283,3,900000000,3,4,4,191,191,0,1.0,4712041
7284,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
7285,3,1300000000,4,5,5,180,300,800000,4.0,4333333
7286,3,185000000,2,2,2,59,59,170000,1.0,3135593
7287,2,860000000,3,4,4,246,246,100000000,4.0,3495934
7288,3,280000000,3,2,2,70,70,228000,1.0,4000000
7289,2,600000000,3,2,2,140,140,1117000,2.0,4285714
7290,3,335000000,3,2,2,88,88,270000,1.0,3806818
7291,1,570000000,3,2,2,103,103,488000,2.0,5533980
7292,1,470000000,3,3,3,110,110,390000,1.0,4272727
7293,2,1600000000,3,4,4,240,240,850000,2.0,6666666
7294,0,290000000,3,2,2,69,68,350000,1.0,4264705
7295,2,300000000,3,2,2,220,159,0,1.0,1886792
7296,1,840000000,3,5,5,120,120,958000,2.0,7000000
7297,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
7298,3,388000000,3,3,3,94,94,380000,1.0,4127659
7299,1,259000000,1,1,1,37,33,191000,0.0,7848484
7300,1,270000000,4,3,3,85,85,10000,1.0,3176470
7301,3,1950000000,3,4,4,310,310,900000,3.0,6290322
7302,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
7303,3,5900000000,5,5,5,840,840,0,4.0,7023809
7304,2,680000000,3,4,4,194,194,800000,2.0,3505154
7305,3,1200000000,5,5,5,750,750,0,3.0,1600000
7306,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
7307,3,2490000000,4,5,5,374,374,0,4.0,6657754
7308,1,500000000,5,3,3,127,127,0,1.0,3937007
7309,3,695000000,5,3,3,268,268,0,2.0,2593283
7310,2,1900000000,5,5,5,600,600,0,4.0,3166666
7311,3,2800000000,4,3,3,3610,3610,0,0.0,775623
7312,3,700000000,3,4,4,248,248,700000,3.0,2822580
7313,3,1650000000,4,5,5,325,937,0,3.0,1760939
7314,3,300000000,3,3,3,209,209,0,1.0,1435406
7315,3,1200000000,5,4,4,200,500,0,2.0,2400000
7316,3,1200000000,5,5,5,700,700,0,4.0,1714285
7317,3,625000000,5,5,5,201,201,0,3.0,3109452
7318,3,598000000,3,3,3,160,160,418500,2.0,3737500
7319,3,495000000,4,3,3,95,95,350000,1.0,5210526
7320,3,1200000000,5,5,5,830,830,750000,4.0,1445783
7321,3,380000000,3,3,3,100,100,383000,2.0,3800000
7322,3,590000000,3,3,3,209,209,450000,2.0,2822966
7323,3,980000000,3,5,5,159,143,950000,2.0,6853146
7324,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
7325,3,245000000,1,2,2,68,68,0,0.0,3602941
7326,3,649000000,3,3,3,118,118,410000,2.0,5500000
